id,query,answer_ids
4198759777,A group of people huddled around a map and dresses with backpacks and other outdoor gear .,[4198759777]
6205942474,"A bicyclist is shown airborne with his bike at a vertical attitude above a marsh , with a river , a bridge , and an industrial plant in the background .",[6205942474]
3800969923,A man in black pants is wearing a yellow hard hat as he rides a zipline .,[3800969923]
2324581814,A man with a beard and two others put something up on the wall .,[2324581814]
289638061,Sports team on a field wearing yellow jerseys with a goal net to the right .,[289638061]
3335873796,A woman wearing a green shirt is giving a slide presentation on the upcoming zombie uprising .,[3335873796]
1425366395,A young child and an older man are both petting a goat .,[1425366395]
3673661352,A man in a uniform with black sunglasses stands behind a man with a red shirt and hat sitting on the ground .,[3673661352]
2683963310,A toddler in a diaper is playing in a sandbox near a shovel and other sand toys .,[2683963310]
2543247940,A white dog wearing a leash laying down and chewing on the end of a stick .,[2543247940]
4459033855,Standing at a podium in front of a colorful mural and old gentleman uses a screen to communicate to other men at a table and in the audience .,[4459033855]
3140452105,A woman with a white hat and wife caftan is holding colorful items to sell .,[3140452105]
2142457568,A man in a yellow shirt is doing something with a log on the beach .,[2142457568]
2261346505,Several people are walking on a rainy busy street in Asia with clear umbrellas .,[2261346505]
4685218506,Three military men with guns are hiding behind a building next to an embankment .,[4685218506]
4199552427,A child wearing a red winter hat is standing in the snow holding a snow shovel with a red handle .,[4199552427]
2620517927,A group of officers on motorcycles driving down a city road .,[2620517927]
1273001772,About 12 kids and a few adults get splashed by an off-camera source .,[1273001772]
243380205,"A boy wearing only swim trunks jumps off a dock into a large , blue lake that has a forest in the far background .",[243380205]
2354914657,A firefighter is standing next to a small maroon colored pickup truck that has smoke coming from it while a police officer is walking on the street nearby .,[2354914657]
4451335021,A man wearing no shirt and many large feathers on his head is looking into a shoe store .,[4451335021]
4941462036,A group of firefighters all dressed up in their gear standing on a road .,[4941462036]
2738255684,Greyhounds race on a sandy track with the dog in green taking the lead .,[2738255684]
492493570,Girl in pink bathing suit with right arm in air behind a seagull on the beach near the water .,[492493570]
2884301336,A dog comes out of a blue baby pool with a ball in his mouth .,[2884301336]
4770473055,A man wearing a black shaggy hat and leopard printed sash with red accents is holding a drum that says Premier on it .,[4770473055]
376208936,Three men all wearing hard hats in front of some kind of metal gate .,[376208936]
4835932220,"Photo of a gated lot next to a store , graffiti on the side of the store .",[4835932220]
3720376242,"It has just rained at a city street corner where shoppers , friends , and neighbors have seemed to stop for traffic and are enjoying each others company .",[3720376242]
2272750492,A snowboarder in gray pants and a white jacket catches some air .,[2272750492]
3282832381,A small child wearing jeans and a football jersey is wearing a clothing hamper as a hat .,[3282832381]
3809023459,2 soccer teams one in white shirts black shorts the other in orange shirts white shorts playing a night game with a pretty full audience and 2 referees .,[3809023459]
4438301773,A man with a dark blue jacket and denim jeans sitting awkwardly on a red bench outside .,[4438301773]
226456619,"An older , somewhat obese man with no shirt and a tattoo is looking out from the porch of his house while a cat sits on the steps below .",[226456619]
3606810899,A man with gray hair and a gray shirt plays the drums .,[3606810899]
2577341001,"One guy in shorts and bare chested with tattoos , nipple piercings and wearing a metal necklace has one hand at hip level and the other hand bent upward and positioned very close to a knife that is in his open mouth .",[2577341001]
1560281711,"With blue slide in background , a young boy is standing on a swing 's seat at a playground .",[1560281711]
233270519,"A man in swim trunks hits a ball with a paddle , while on the beach .",[233270519]
3637966641,A young baseball player sliding into a base while a dust cloud rises and the other team moves around him .,[3637966641]
1332823164,A woman in a red jacket stands on the beach facing the water as it covers her feet .,[1332823164]
3713030758,"Two teams , one wearing black jerseys and the other wearing white jerseys , are on a football field .",[3713030758]
4146483752,A boy is shaving a African American 's hair in a home setting he has clothing over him so he does n't get hair on himself .,[4146483752]
2172329361,"A red-cheeked , white-bearded man smiles as he stands at an arrangement of colorful arrangement of baskets and decorations .",[2172329361]
7357208586,A man biking on a roadway with green lawns on both sides along with trees on the right side .,[7357208586]
179122558,Men in black and gold kilted uniforms stand in a circle with bagpipes in a grassy park .,[179122558]
2436081047,A girl dismounts from a swing as high as she can and lands on the rubber tiles below .,[2436081047]
3376972502,"Person with blue jacket windsailing with blue , white and orange sail over snow and rock front .",[3376972502]
2391035976,A caucasian woman in a dark orange t-shirt is spinning clay on a wheel while a young child looks on .,[2391035976]
4669711863,Person lies down on an orange cloth in front of giant billboard with gating in front of it .,[4669711863]
2289762817,A man in a red shirt is smiling with food in front of him while seated at a table on an outside deck .,[2289762817]
3665987581,"Brown and white dog , running on sand with livestock animals partially out of frame .",[3665987581]
